ind_id	tissue	score	n_genes_with_expr	contrast	tissue_shuffled
C0393819	Spleen	3.7303539716659184	44	1.2039105772716492	Fallopian Tube
C0007114	Lung	4.093689301630283	193	0.799169911355627	Brain - Spinal cord (cervical c-1)
C0036983	Lung	4.641469310100776	57	1.4339664171127544	Fallopian Tube
C0034561	Cells - EBV-transformed lymphocytes	4.852894138080349	7	1.114104156025578	Heart - Atrial Appendage
C1321872	Lung	2.901892194738395	12	1.0248945906480253	Minor Salivary Gland
C1510472	Pituitary	2.57862563745134	57	0.6578600428383066	Esophagus - Muscularis
C0342879	Liver	4.513922201569377	5	3.056890933600722	Kidney - Medulla
C1167725	Esophagus - Mucosa	5.806369735090006	2	2.833278463307024	Heart - Atrial Appendage
C0221002	Thyroid	3.5028298596633034	51	0.6253260826848281	Liver
C0023890	Lung	3.924230565187028	624	0.937526243147794	Kidney - Cortex
C1377665	Cells - EBV-transformed lymphocytes	7.102049182199452	1	1.6006537673721617	Brain - Putamen (basal ganglia)
C0549393	Testis	3.012265096712675	12	0.8161603489128653	Brain - Frontal Cortex (BA9)
C0278506	Cells - Cultured fibroblasts	5.162528299716713	7	1.2486575663429509	Pituitary
C0751830	Brain - Cerebellar Hemisphere	7.2655174959364714	3	2.11048009583972	Brain - Spinal cord (cervical c-1)
C1290884	Lung	3.951603733497272	147	1.0787143957310739	Esophagus - Muscularis
C0027609	Adrenal Gland	4.504586683862615	3	1.930884132777468	Brain - Cerebellar Hemisphere
C0018939	Lung	4.450587463044319	129	0.9462003798384124	Cervix - Ectocervix
C0006272	Lung	3.630558023999091	57	1.6913715889524423	Esophagus - Mucosa
C3241937	Lung	4.084045287502135	135	0.9274805539819395	Kidney - Cortex
C0270611	Lung	3.952243829747405	212	0.8216697133577062	Esophagus - Mucosa
C1319315	Small Intestine - Terminal Ileum	4.013346899124117	145	0.6982260344198448	Brain - Substantia nigra
C0206728	Nerve - Tibial	4.352896672303507	21	1.1884498616533303	Uterus
C0599750	Pituitary	4.675610520263937	13	3.504688356701206	Esophagus - Gastroesophageal Junction
C0012359	Lung	5.289564707369223	16	2.190238244466602	Prostate
C1333984	Spleen	3.719118948882756	4	1.7778257269898823	Nerve - Tibial
C1135361	Lung	7.315899854092799	6	4.1446635484276975	Fallopian Tube
C2347126	Brain - Cerebellar Hemisphere	5.682062215971839	3	2.6834863596064666	Spleen
C0556385	Testis	1.8210774943252626	1	1.7327194321793273	Bladder
C0085633	Small Intestine - Terminal Ileum	3.9048250586812543	10	0.9952767410359087	Testis
C0206733	Adipose - Visceral (Omentum)	5.400297765242116	21	1.611475115905887	Skin - Sun Exposed (Lower leg)
C0024137	Lung	4.381611149943079	23	1.1134767399323091	Esophagus - Gastroesophageal Junction
C2931822	Lung	4.315518389325412	543	0.8827184986428502	Nerve - Tibial
C0742558	Artery - Aorta	7.188005221196662	1	1.9213732591497017	Esophagus - Mucosa
C0341106	Lung	2.8607976196888667	30	0.8491727225464416	Brain - Hippocampus
C0011168	Nerve - Tibial	4.773747903240068	22	0.6810370737014679	Prostate
C0349217	Ovary	2.851742813065672	9	1.1400167181365657	Brain - Frontal Cortex (BA9)
C0279661	Testis	2.731624065299739	6	0.965962957882931	Brain - Nucleus accumbens (basal ganglia)
C0037011	Esophagus - Mucosa	4.15599246516203	6	2.337138145233892	Esophagus - Mucosa
C0729264	Cells - Cultured fibroblasts	4.969694524401456	3	3.106872784403102	Skin - Sun Exposed (Lower leg)
C0018681	Lung	3.0144574658207333	49	0.6866019759633537	Breast - Mammary Tissue
C0235952	Lung	5.742076295246358	1	4.225474635550059	Colon - Transverse
C0236792	Lung	3.1249084235227467	11	1.002864383938793	Adrenal Gland
C0600139	Lung	3.9805393461699152	2386	0.6578823291532259	Bladder
C0751530	Liver	5.689403563715857	6	3.0602805118055043	Artery - Aorta
C1370419	Ovary	4.729892568225975	18	1.1541187713109236	Artery - Aorta
C0011854	Lung	3.7122898787122405	949	0.8001291559494526	Small Intestine - Terminal Ileum
C0349231	Pituitary	3.2984971702266113	14	1.0366736031432051	Skin - Sun Exposed (Lower leg)
C0001956	Brain - Frontal Cortex (BA9)	2.2741847752702875	36	0.505968906895121	Skin - Not Sun Exposed (Suprapubic)
C0272285	Lung	3.7810708826287076	12	1.2433319144457928	Artery - Aorta
C0524528	Brain - Cerebellar Hemisphere	4.154793501028892	23	1.3041510018768716	Artery - Coronary
C0035309	Lung	3.374530884370388	317	0.6132517990202895	Brain - Hypothalamus
C0155305	Lung	4.167585501607867	11	0.7817852238216649	Fallopian Tube
C0751711	Thyroid	5.0304295294944	2	2.122661799409999	Brain - Spinal cord (cervical c-1)
C0000814	Lung	4.710697737112201	19	1.0683968098288696	Colon - Transverse
C1135191	Heart - Atrial Appendage	4.301165677983684	10	1.7225382976705728	Brain - Caudate (basal ganglia)
C0032460	Lung	3.4035260404446905	395	0.6258653383405299	Nerve - Tibial
C1332153	Nerve - Tibial	4.652548227394387	27	0.831497145349863	Brain - Nucleus accumbens (basal ganglia)
C0432487	Spleen	4.902419823606402	21	1.4317401929419207	Artery - Aorta
C0520679	Lung	3.4398450266709033	141	0.7791530734298764	Ovary
C0038506	Brain - Nucleus accumbens (basal ganglia)	3.1027043107241723	7	0.9047111499210567	Stomach
C0006287	Lung	3.993147597363101	176	1.1948144969399817	Adipose - Subcutaneous
C0238462	Lung	3.8413813663914946	174	0.6157928575814893	Cervix - Ectocervix
C0687132	Pituitary	3.179303850614323	29	0.8026898532248214	Skin - Not Sun Exposed (Suprapubic)
C1609538	Lung	4.193540791706175	16	1.2444611338803075	Muscle - Skeletal
C0948780	Lung	2.6972725436582192	12	1.494270836659791	Small Intestine - Terminal Ileum
C0019621	Lung	3.898109928072705	58	0.9790102388709312	Cells - EBV-transformed lymphocytes
C0085278	Lung	3.9294176716511644	58	1.2406196067169346	Breast - Mammary Tissue
C0265110	Spleen	5.3197906191173	14	1.711724441940568	Muscle - Skeletal
C1262481	Testis	1.7985433385117315	2	1.6561505565672663	Brain - Anterior cingulate cortex (BA24)
C0040136	Thyroid	4.285113539449406	426	0.8220817135550482	Brain - Cortex
C0278722	Whole Blood	6.232109363642034	2	1.8705250868559542	Heart - Left Ventricle
C0278882	Skin - Sun Exposed (Lower leg)	3.4584364967343437	6	0.6192973889016753	Lung
C0220603	Skin - Sun Exposed (Lower leg)	3.914049115609093	26	0.8576103665834656	Bladder
C0277554	Lung	4.440230769498945	49	1.0412610917722818	Esophagus - Gastroesophageal Junction
C0206695	Nerve - Tibial	3.416666485342128	47	0.7937440736972388	Brain - Substantia nigra
C0221406	Pituitary	4.036336655568985	24	0.8181798474824973	Esophagus - Gastroesophageal Junction
C0005779	Lung	3.4635864589835026	114	0.9321693481163353	Uterus
C0349579	Uterus	4.894525066750082	13	1.2164721485373566	Artery - Coronary
C1153706	Lung	3.932531417179065	96	0.7878418277290153	Whole Blood
C0278802	Thyroid	4.260802808767428	10	1.0987513669067654	Cervix - Endocervix
C0205824	Adipose - Subcutaneous	4.903676015967447	20	1.1710180055211352	Pancreas
C0012715	Liver	6.470617937226291	11	3.1013306609170406	Cells - EBV-transformed lymphocytes
C0393911	Liver	4.98222422566567	5	1.3894958617740314	Brain - Nucleus accumbens (basal ganglia)
C0342687	Liver	4.6187907215091375	1	3.8451614842628876	Pancreas
C0023283	Lung	4.190270418180535	44	1.3725067615727844	Minor Salivary Gland
C0751956	Lung	3.5046031125957287	40	0.776079376602016	Brain - Amygdala
C0017160	Lung	4.04984088549563	27	1.158261665237513	Muscle - Skeletal
C0854750	Colon - Transverse	3.6851193515746417	7	2.0860523816669803	Ovary
C0553723	Vagina	4.124456147712681	104	1.0153649072746807	Breast - Mammary Tissue
C0878544	Lung	4.009079778865212	422	0.5801121393941884	Testis
C0947751	Lung	4.450317168139127	105	1.1778481828120722	Kidney - Medulla
C1536220	Liver	4.147443070725509	7	1.7709163617708836	Brain - Spinal cord (cervical c-1)
C0278689	Colon - Transverse	3.0346894555621775	20	0.6718273752261021	Adipose - Subcutaneous
C0279663	Thyroid	7.68842076537976	2	2.016352067456716	Lung
C0235782	Lung	3.905153848886866	139	0.719954849153873	Brain - Cerebellum
C0334359	Cells - Cultured fibroblasts	3.6237936185048873	16	0.9079327313842387	Ovary
C1335177	Testis	3.8603089271240276	41	1.05084657509245	Esophagus - Mucosa
C1266050	Thyroid	4.834823486941382	20	1.7537078922685856	Colon - Sigmoid
C1335302	Lung	4.130376855921755	425	0.853039936959457	Brain - Anterior cingulate cortex (BA24)
C0149654	Brain - Frontal Cortex (BA9)	3.3199218524446668	43	0.5392587285470736	Muscle - Skeletal
C0400966	Liver	3.703561565423484	249	0.8002502862777461	Brain - Anterior cingulate cortex (BA24)
C0020074	Nerve - Tibial	2.875086424577476	5	1.2099143670052137	Cells - EBV-transformed lymphocytes
C0861727	Cells - Cultured fibroblasts	4.795213272480664	4	2.359397373456075	Skin - Sun Exposed (Lower leg)
